7,1,20181219,1,8,"1",83,3,8.00,1.00,500,37
7,1,20181220,1,3,"2",83,3,8.00,1.00,1980,147
7,1,20181220,1,3,"1",83,3,8.00,1.00,1980,147
7,1,20181220,1,4,"1",83,3,8.00,1.00,2900,215
7,1,20181220,1,9,"1",83,3,8.00,1.00,1900,141
7,1,20181222,1,9,"1",83,3,8.00,1.00,4400,326
7,1,20181223,1,4,"1",83,3,8.00,1.00,3000,222
7,1,20181224,1,4,"1",83,3,8.00,1.00,4400,326
7,1,20181224,1,12,"1",83,3,8.00,1.00,1100,81
